loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassprov,st_dist,st_disterr1,st_disterr2,st_distlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_telescope,pl_mnum,pl_disc,rowupdate
1987,Kepler-1450,Kepler-1450 b,1,54.50941660,0.00052700,-0.00052700,0,,,,,,,,,,490.00,24.59,-28.91,0,,,,,,,,,1.710,0.130,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1988,Kepler-1451,Kepler-1451 b,1,35.62223300,0.00020980,-0.00020980,0,,,,,,,,,,1159.00,205.94,-120.25,0,,,,,,,,,3.350,0.620,-0.660,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1989,Kepler-1452,Kepler-1452 b,1,42.91375100,0.00036890,-0.00036890,0,,,,,,,,,,974.00,136.99,-120.39,0,,,,,,,,,2.700,0.390,-0.350,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1990,Kepler-1453,Kepler-1453 b,1,47.16116960,0.00041760,-0.00041760,0,,,,,,,,,,1284.00,207.74,-95.22,0,,,,,,,,,2.670,0.440,-0.210,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1991,Kepler-1454,Kepler-1454 b,1,47.03194790,0.00066950,-0.00066950,0,,,,,,,,,,795.00,75.72,-49.36,0,,,,,,,,,1.880,0.190,-0.170,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1992,Kepler-1455,Kepler-1455 b,1,49.27676400,0.00037370,-0.00037370,0,,,,,,,,,,392.00,25.23,-33.31,0,,,,,,,,,2.160,0.150,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1993,Kepler-1456,Kepler-1456 b,1,18.13738290,0.00018540,-0.00018540,0,,,,,,,,,,379.00,28.47,-58.55,0,,,,,,,,,1.140,0.090,-0.150,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1994,Kepler-1457,Kepler-1457 b,1,51.11102430,0.00037380,-0.00037380,0,,,,,,,,,,728.00,109.71,-76.76,0,,,,,,,,,1.990,0.310,-0.200,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1995,Kepler-1458,Kepler-1458 b,1,47.98727640,0.00017760,-0.00017760,0,,,,,,,,,,642.00,94.88,-53.51,0,,,,,,,,,2.760,0.420,-0.210,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1996,Kepler-1459,Kepler-1459 b,1,62.86916110,0.00095860,-0.00095860,0,,,,,,,,,,435.00,16.49,-20.55,0,,,,,,,,,1.360,0.100,-0.080,0,0.95 m Kepler Telescope,0,2016,2016-05-10
1997,Kepler-146,Kepler-146 b,2,31.15879900,0.00007900,-0.00007900,0,,,,,,,,,,731.81,9.66,-9.66,0,,,,,,,,,3.710,0.700,-0.700,0,0.95 m Kepler Telescope,0,2014,2014-05-14
1998,Kepler-146,Kepler-146 c,2,76.73217100,0.00060900,-0.00060900,0,,,,,,,,,,731.81,9.66,-9.66,0,,,,,,,,,3.130,0.590,-0.590,0,0.95 m Kepler Telescope,0,2014,2014-05-14
1999,Kepler-1460,Kepler-1460 b,1,29.96332470,0.00021860,-0.00021860,0,,,,,,,,,,574.00,25.11,-40.55,0,,,,,,,,,1.960,0.140,-0.130,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2000,Kepler-1461,Kepler-1461 b,1,29.34947750,0.00018320,-0.00018320,0,,,,,,,,,,752.00,36.39,-44.47,0,,,,,,,,,2.030,0.090,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2001,Kepler-1462,Kepler-1462 b,1,65.64883410,0.00066210,-0.00066210,0,,,,,,,,,,1368.00,281.39,-154.53,0,,,,,,,,,3.820,0.820,-0.390,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2002,Kepler-1463,Kepler-1463 b,1,25.15864000,0.00051230,-0.00051230,0,,,,,,,,,,1341.00,229.49,-124.82,0,,,,,,,,,1.860,0.330,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2003,Kepler-1464,Kepler-1464 b,2,31.77859010,0.00027340,-0.00027340,0,,,,,,,,,,692.00,118.93,-68.73,0,,,,,,,,,1.660,0.290,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2004,Kepler-1464,Kepler-1464 c,2,5.32786292,0.00005389,-0.00005389,0,,,,,,,,,,692.00,118.93,-68.73,0,,,,,,,,,1.000,0.220,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2005,Kepler-1465,Kepler-1465 b,1,31.82771110,0.00012190,-0.00012190,0,,,,,,,,,,350.00,15.94,-21.93,0,,,,,,,,,1.770,0.350,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2006,Kepler-1466,Kepler-1466 b,1,31.17504480,0.00021570,-0.00021570,0,,,,,,,,,,686.00,120.77,-75.59,0,,,,,,,,,1.550,0.270,-0.170,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2007,Kepler-1467,Kepler-1467 b,1,47.05690430,0.00018350,-0.00018350,0,,,,,,,,,,890.00,88.85,-71.04,0,,,,,,,,,3.300,0.310,-0.250,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2008,Kepler-1468,Kepler-1468 b,2,8.23984869,0.00003988,-0.00003988,0,,,,,,,,,,1130.00,198.65,-132.75,0,,,,,,,,,1.730,0.410,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2009,Kepler-1468,Kepler-1468 c,2,3.54553021,0.00002273,-0.00002273,0,,,,,,,,,,1130.00,198.65,-132.75,0,,,,,,,,,1.150,0.250,-0.130,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2010,Kepler-1469,Kepler-1469 b,1,21.86353010,0.00012190,-0.00012190,0,,,,,,,,,,1255.00,166.57,-101.40,0,,,,,,,,,2.800,0.370,-0.260,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2011,Kepler-147,Kepler-147 b,2,12.61058400,0.00022800,-0.00022800,0,,,,,,,,,,1073.89,27.36,-27.36,0,,,,,,,,,1.530,0.310,-0.310,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2012,Kepler-147,Kepler-147 c,2,33.41642300,0.00041600,-0.00041600,0,,,,,,,,,,1073.89,27.36,-27.36,0,,,,,,,,,2.430,0.490,-0.490,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2013,Kepler-1470,Kepler-1470 b,1,16.29509030,0.00019160,-0.00019160,0,,,,,,,,,,569.00,26.84,-29.91,0,,,,,,,,,1.070,0.090,-0.080,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2014,Kepler-1471,Kepler-1471 b,1,3.63899398,0.00002002,-0.00002002,0,,,,,,,,,,1059.00,157.75,-84.73,0,,,,,,,,,1.410,0.200,-0.140,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2015,Kepler-1472,Kepler-1472 b,1,38.13128310,0.00057550,-0.00057550,0,,,,,,,,,,1269.00,507.00,-190.51,0,,,,,,,,,1.900,0.760,-0.360,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2016,Kepler-1473,Kepler-1473 b,1,14.42735510,0.00008414,-0.00008414,0,,,,,,,,,,625.00,46.75,-36.61,0,,,,,,,,,1.190,0.090,-0.080,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2017,Kepler-1474,Kepler-1474 b,1,36.43334520,0.00032180,-0.00032180,0,,,,,,,,,,1214.00,238.52,-132.81,0,,,,,,,,,2.160,0.440,-0.230,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2018,Kepler-1475,Kepler-1475 b,1,82.17737400,0.00115000,-0.00115000,0,,,,,,,,,,1714.00,573.22,-277.87,0,,,,,,,,,2.920,0.990,-0.460,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2019,Kepler-1476,Kepler-1476 b,1,10.35863224,0.00005885,-0.00005885,0,,,,,,,,,,1218.00,255.04,-96.65,0,,,,,,,,,1.670,0.370,-0.130,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2020,Kepler-1477,Kepler-1477 b,1,11.55530021,0.00008098,-0.00008098,0,,,,,,,,,,525.00,29.97,-32.76,0,,,,,,,,,1.180,0.090,-0.090,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2021,Kepler-1478,Kepler-1478 b,1,26.08405940,0.00051210,-0.00051210,0,,,,,,,,,,1405.00,375.74,-156.48,0,,,,,,,,,1.730,0.470,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2022,Kepler-1479,Kepler-1479 b,1,14.53261362,0.00004429,-0.00004429,0,,,,,,,,,,619.00,95.58,-52.46,0,,,,,,,,,1.830,0.300,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2023,Kepler-148,Kepler-148 b,3,1.72936600,0.00000400,-0.00000400,0,,,,,,,,,,809.42,15.64,-15.64,0,,,,,,,,,1.800,0.870,-0.870,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2024,Kepler-148,Kepler-148 c,3,4.18004300,0.00000400,-0.00000400,0,,,,,,,,,,809.42,15.64,-15.64,0,,,,,,,,,3.600,1.760,-1.760,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2025,Kepler-148,Kepler-148 d,3,51.84688575,0.00002570,-0.00002570,0,,,,,,,,,,809.42,15.64,-15.64,0,,,,,,,,,8.680,0.520,-0.420,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2026,Kepler-1480,Kepler-1480 b,1,22.12679948,0.00009372,-0.00009372,0,,,,,,,,,,540.00,31.79,-25.26,0,,,,,,,,,1.670,0.110,-0.080,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2027,Kepler-1481,Kepler-1481 b,1,5.94220998,0.00002335,-0.00002335,0,,,,,,,,,,493.00,21.56,-22.23,0,,,,,,,,,1.230,0.080,-0.060,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2028,Kepler-1482,Kepler-1482 b,1,12.25383217,0.00008407,-0.00008407,0,,,,,,,,,,442.00,41.39,-28.42,0,,,,,,,,,1.010,0.100,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2029,Kepler-1483,Kepler-1483 b,1,9.50851560,0.00010530,-0.00010530,0,,,,,,,,,,1327.00,556.29,-254.14,0,,,,,,,,,1.520,0.660,-0.300,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2030,Kepler-1484,Kepler-1484 b,1,30.45491360,0.00035360,-0.00035360,0,,,,,,,,,,1095.00,162.47,-108.15,0,,,,,,,,,2.110,0.300,-0.220,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2031,Kepler-1485,Kepler-1485 b,1,19.91577250,0.00012840,-0.00012840,0,,,,,,,,,,550.00,37.25,-34.12,0,,,,,,,,,1.470,0.240,-0.140,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2032,Kepler-1486,Kepler-1486 b,1,54.64957590,0.00098250,-0.00098250,0,,,,,,,,,,1465.00,360.39,-170.85,0,,,,,,,,,2.320,0.580,-0.290,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2033,Kepler-1487,Kepler-1487 b,1,7.31946363,0.00004683,-0.00004683,0,,,,,,,,,,1094.00,424.77,-224.22,0,,,,,,,,,2.130,0.850,-0.450,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2034,Kepler-1488,Kepler-1488 b,1,39.81899320,0.00029070,-0.00029070,0,,,,,,,,,,618.00,137.41,-120.56,0,,,,,,,,,1.860,0.420,-0.370,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2035,Kepler-1489,Kepler-1489 b,1,82.29475100,0.00179900,-0.00179900,0,,,,,,,,,,870.00,107.84,-72.75,0,,,,,,,,,1.770,0.230,-0.180,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2036,Kepler-149,Kepler-149 b,3,29.19894300,0.00004100,-0.00004100,0,,,,,,,,,,580.57,5.86,-5.86,0,,,,,,,,,4.210,0.600,-0.600,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2037,Kepler-149,Kepler-149 c,3,55.32832800,0.00194600,-0.00194600,0,,,,,,,,,,580.57,5.86,-5.86,0,,,,,,,,,1.610,0.240,-0.240,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2038,Kepler-149,Kepler-149 d,3,160.01803200,0.00109600,-0.00109600,0,,,,,,,,,,580.57,5.86,-5.86,0,,,,,,,,,3.960,0.680,-0.680,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2039,Kepler-1490,Kepler-1490 b,1,92.43629730,0.00090420,-0.00090420,0,,,,,,,,,,968.00,128.57,-87.30,0,,,,,,,,,3.040,0.370,-0.630,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2040,Kepler-1491,Kepler-1491 b,1,16.58617620,0.00022140,-0.00022140,0,,,,,,,,,,1312.00,291.04,-115.14,0,,,,,,,,,1.510,0.350,-0.140,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2041,Kepler-1492,Kepler-1492 b,1,16.75255007,0.00006460,-0.00006460,0,,,,,,,,,,371.00,14.88,-16.37,0,,,,,,,,,1.490,0.280,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2042,Kepler-1493,Kepler-1493 b,1,15.02179830,0.00010750,-0.00010750,0,,,,,,,,,,572.00,107.27,-89.91,0,,,,,,,,,1.410,0.270,-0.230,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2043,Kepler-1494,Kepler-1494 b,1,91.08048200,0.00176900,-0.00176900,0,,,,,,,,,,1059.00,151.36,-89.41,0,,,,,,,,,3.070,0.460,-0.570,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2044,Kepler-1495,Kepler-1495 b,1,85.27325600,0.00195400,-0.00195400,0,,,,,,,,,,1307.00,314.56,-136.64,0,,,,,,,,,2.940,0.720,-0.320,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2045,Kepler-1496,Kepler-1496 b,1,64.65880170,0.00078000,-0.00078000,0,,,,,,,,,,1293.00,512.03,-218.88,0,,,,,,,,,2.220,0.910,-0.360,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2046,Kepler-1497,Kepler-1497 b,1,8.74199772,0.00008621,-0.00008621,0,,,,,,,,,,1122.00,189.44,-104.84,0,,,,,,,,,1.660,0.290,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2047,Kepler-1498,Kepler-1498 b,1,48.05140500,0.00093310,-0.00093310,0,,,,,,,,,,740.00,46.60,-39.42,0,,,,,,,,,1.330,0.110,-0.090,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2048,Kepler-1499,Kepler-1499 b,1,44.20080000,0.00065530,-0.00065530,0,,,,,,,,,,310.00,17.06,-17.35,0,,,,,,,,,1.190,0.250,-0.140,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2049,Kepler-15,Kepler-15 b,1,4.94278200,0.00000130,-0.00000130,0,0.060000,,,0,87.440,0.180,-0.200,0,Mass,755.38,11.56,-11.56,0,,,,,209.76000,25.43000,-28.60000,0,10.760,0.670,-0.780,0,0.95 m Kepler Telescope,0,2011,2014-05-14
2050,Kepler-150,Kepler-150 b,5,3.42805400,0.00002600,-0.00002600,0,,,,,,,,,,914.40,17.46,-17.46,0,,,,,,,,,1.250,0.190,-0.190,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2051,Kepler-150,Kepler-150 c,5,7.38199800,0.00001000,-0.00001000,0,,,,,,,,,,914.40,17.46,-17.46,0,,,,,,,,,3.690,0.590,-0.590,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2052,Kepler-150,Kepler-150 d,5,12.56093000,0.00003600,-0.00003600,0,,,,,,,,,,914.40,17.46,-17.46,0,,,,,,,,,2.790,0.410,-0.410,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2053,Kepler-150,Kepler-150 e,5,30.82655700,0.00019900,-0.00019900,0,,,,,,,,,,914.40,17.46,-17.46,0,,,,,,,,,3.120,0.550,-0.550,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2054,Kepler-150,Kepler-150 f,5,637.20930000,0.01690000,-0.01540000,0,,,,,90.000,0.190,-0.190,0,,914.40,17.46,-17.46,0,,,,,,,,,3.640,0.520,-0.390,0,0.95 m Kepler Telescope,0,2017,2017-04-13
2055,Kepler-1500,Kepler-1500 b,1,15.03301050,0.00016120,-0.00016120,0,,,,,,,,,,904.00,163.59,-98.40,0,,,,,,,,,1.200,0.220,-0.150,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2056,Kepler-1501,Kepler-1501 b,1,14.55645330,0.00011210,-0.00011210,0,,,,,,,,,,888.00,356.86,-131.79,0,,,,,,,,,1.560,0.680,-0.250,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2057,Kepler-1502,Kepler-1502 b,1,41.70836290,0.00034850,-0.00034850,0,,,,,,,,,,1540.00,535.66,-308.68,0,,,,,,,,,3.180,1.120,-0.640,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2058,Kepler-1503,Kepler-1503 b,1,96.16987000,0.00118000,-0.00118000,0,,,,,,,,,,850.00,62.67,-85.89,0,,,,,,,,,2.270,0.190,-0.230,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2059,Kepler-1504,Kepler-1504 b,1,82.30400300,0.00159300,-0.00159300,0,,,,,,,,,,1029.00,102.29,-89.79,0,,,,,,,,,2.130,0.230,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2060,Kepler-1505,Kepler-1505 b,1,30.86093660,0.00022520,-0.00022520,0,,,,,,,,,,359.00,11.05,-13.34,0,,,,,,,,,0.930,0.050,-0.050,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2061,Kepler-1506,Kepler-1506 b,1,14.03291540,0.00028110,-0.00028110,0,,,,,,,,,,1318.00,170.90,-104.37,0,,,,,,,,,1.320,0.190,-0.130,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2062,Kepler-1507,Kepler-1507 b,1,16.05062130,0.00014470,-0.00014470,0,,,,,,,,,,342.00,35.04,-24.24,0,,,,,,,,,0.840,0.090,-0.090,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2063,Kepler-1508,Kepler-1508 b,1,20.70565040,0.00054990,-0.00054990,0,,,,,,,,,,892.00,365.17,-177.51,0,,,,,,,,,1.330,0.530,-0.260,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2064,Kepler-1509,Kepler-1509 b,1,25.43381970,0.00031140,-0.00031140,0,,,,,,,,,,1277.00,199.54,-105.41,0,,,,,,,,,1.850,0.370,-0.160,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2065,Kepler-151,Kepler-151 b,2,15.22895800,0.00003000,-0.00003000,0,,,,,,,,,,662.19,9.82,-9.82,0,,,,,,,,,3.060,1.530,-1.530,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2066,Kepler-151,Kepler-151 c,2,24.67461200,0.00010600,-0.00010600,0,,,,,,,,,,662.19,9.82,-9.82,0,,,,,,,,,2.090,1.040,-1.040,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2067,Kepler-1510,Kepler-1510 b,1,84.70392100,0.00189600,-0.00189600,0,,,,,,,,,,1615.00,570.79,-277.47,0,,,,,,,,,3.360,1.230,-0.560,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2068,Kepler-1511,Kepler-1511 b,1,23.23827920,0.00022200,-0.00022200,0,,,,,,,,,,897.00,362.46,-130.66,0,,,,,,,,,1.680,0.690,-0.240,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2069,Kepler-1512,Kepler-1512 b,1,20.35972599,0.00005874,-0.00005874,0,,,,,,,,,,162.00,5.80,-15.91,0,,,,,,,,,1.180,0.070,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2070,Kepler-1513,Kepler-1513 b,1,160.88465087,0.00007718,-0.00007718,0,,,,,,,,,,384.00,63.99,-34.78,0,,,,,,,,,8.460,1.380,-0.730,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2071,Kepler-1514,Kepler-1514 b,1,217.83176260,0.00010580,-0.00010580,0,,,,,,,,,,379.00,20.87,-18.36,0,,,,,,,,,11.820,0.600,-0.510,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2072,Kepler-1515,Kepler-1515 b,1,214.31141640,0.00012750,-0.00012750,0,,,,,,,,,,504.00,41.01,-35.51,0,,,,,,,,,9.550,0.770,-0.640,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2073,Kepler-1516,Kepler-1516 b,1,7.25931979,0.00003612,-0.00003612,0,,,,,,,,,,872.00,183.88,-100.20,0,,,,,,,,,1.750,0.490,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2074,Kepler-1517,Kepler-1517 b,1,5.54608367,0.00000709,-0.00000709,0,,,,,,,,,,869.00,238.65,-167.29,0,,,,,,,,,9.760,2.790,-1.930,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2075,Kepler-1518,Kepler-1518 b,1,5.11177904,0.00005083,-0.00005083,0,,,,,,,,,,1140.00,368.49,-229.54,0,,,,,,,,,3.050,0.920,-0.630,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2076,Kepler-1519,Kepler-1519 b,1,240.79893970,0.00061170,-0.00061170,0,,,,,,,,,,858.00,102.69,-68.77,0,,,,,,,,,7.060,0.810,-0.540,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2077,Kepler-152,Kepler-152 b,2,18.20797300,0.00002300,-0.00002300,0,,,,,,,,,,446.77,3.19,-3.19,0,,,,,,,,,2.790,0.170,-0.170,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2078,Kepler-152,Kepler-152 c,2,88.25505500,0.00030900,-0.00030900,0,,,,,,,,,,446.77,3.19,-3.19,0,,,,,,,,,2.390,0.160,-0.160,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2079,Kepler-1520,Kepler-1520 b,1,0.65355357,0.00000016,-0.00000016,0,,,,,,,,,,636.00,27.10,-27.47,0,,,,,,,,,5.770,0.220,-0.300,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2080,Kepler-1521,Kepler-1521 b,1,47.14840805,0.00007919,-0.00007919,0,,,,,,,,,,227.00,7.99,-8.08,0,,,,,,,,,2.500,0.090,-0.100,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2081,Kepler-1522,Kepler-1522 b,1,1.84788917,0.00000272,-0.00000272,0,,,,,,,,,,690.00,92.63,-56.40,0,,,,,,,,,1.730,0.230,-0.140,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2082,Kepler-1523,Kepler-1523 b,1,0.93875077,0.00000116,-0.00000116,0,,,,,,,,,,918.00,157.55,-91.50,0,,,,,,,,,1.580,0.270,-0.150,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2083,Kepler-1524,Kepler-1524 b,1,70.96746030,0.00017230,-0.00017230,0,,,,,,,,,,506.00,208.00,-82.31,0,,,,,,,,,3.540,1.470,-0.540,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2084,Kepler-1525,Kepler-1525 b,1,2.41660118,0.00000528,-0.00000528,0,,,,,,,,,,396.00,21.92,-17.81,0,,,,,,,,,0.910,0.060,-0.040,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2085,Kepler-1526,Kepler-1526 b,1,3.90863200,0.00000740,-0.00000740,0,,,,,,,,,,576.00,25.39,-29.72,0,,,,,,,,,2.430,0.090,-0.390,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2086,Kepler-1527,Kepler-1527 b,1,160.12991800,0.00174200,-0.00174200,0,,,,,,,,,,1560.00,607.88,-244.66,0,,,,,,,,,4.770,1.950,-0.750,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2087,Kepler-1528,Kepler-1528 b,1,1.79111021,0.00000770,-0.00000770,0,,,,,,,,,,916.00,153.44,-82.90,0,,,,,,,,,1.460,0.250,-0.130,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2088,Kepler-1529,Kepler-1529 b,1,5.33905686,0.00001277,-0.00001277,0,,,,,,,,,,683.00,34.35,-37.66,0,,,,,,,,,2.100,0.150,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2089,Kepler-153,Kepler-153 b,2,18.87022700,0.00003900,-0.00003900,0,,,,,,,,,,465.53,3.48,-3.48,0,,,,,,,,,2.920,1.760,-1.760,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2090,Kepler-153,Kepler-153 c,2,46.90232000,0.00021500,-0.00021500,0,,,,,,,,,,465.53,3.48,-3.48,0,,,,,,,,,2.530,1.520,-1.520,0,0.95 m Kepler Telescope,0,2014,2014-05-14
2091,Kepler-1530,Kepler-1530 b,2,2.59044340,0.00017150,-0.00017150,0,,,,,,,,,,552.00,58.49,-32.93,0,,,,,,,,,1.640,0.210,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2092,Kepler-1530,Kepler-1530 c,2,5.32274060,0.00063310,-0.00063310,0,,,,,,,,,,552.00,58.49,-32.93,0,,,,,,,,,1.650,0.240,-0.110,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2093,Kepler-1531,Kepler-1531 b,1,1.13854338,0.00000259,-0.00000259,0,,,,,,,,,,670.00,284.38,-114.87,0,,,,,,,,,1.110,0.480,-0.180,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2094,Kepler-1532,Kepler-1532 b,1,1.09366356,0.00000216,-0.00000216,0,,,,,,,,,,824.00,109.10,-67.11,0,,,,,,,,,1.350,0.180,-0.120,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2095,Kepler-1533,Kepler-1533 b,1,308.54710000,0.00241500,-0.00241500,0,,,,,,,,,,852.00,355.97,-171.63,0,,,,,,,,,3.460,1.490,-0.680,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2096,Kepler-1534,Kepler-1534 b,1,5.71668872,0.00002925,-0.00002925,0,,,,,,,,,,1107.00,122.19,-78.71,0,,,,,,,,,1.890,0.220,-0.150,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2097,Kepler-1535,Kepler-1535 b,1,138.94420000,0.00121400,-0.00121400,0,,,,,,,,,,879.00,80.45,-64.46,0,,,,,,,,,2.550,0.250,-0.190,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2098,Kepler-1536,Kepler-1536 b,1,364.75803100,0.00582000,-0.00582000,0,,,,,,,,,,401.00,20.15,-25.27,0,,,,,,,,,3.140,0.360,-0.530,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2099,Kepler-1537,Kepler-1537 b,1,1.44445380,0.00000233,-0.00000233,0,,,,,,,,,,503.00,30.79,-30.12,0,,,,,,,,,1.180,0.060,-0.090,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2100,Kepler-1538,Kepler-1538 b,1,175.13881900,0.00280700,-0.00280700,0,,,,,,,,,,1291.00,322.00,-121.25,0,,,,,,,,,2.820,0.700,-0.310,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2101,Kepler-1539,Kepler-1539 b,1,133.30367410,0.00088430,-0.00088430,0,,,,,,,,,,788.00,47.63,-45.67,0,,,,,,,,,2.700,0.190,-0.150,0,0.95 m Kepler Telescope,0,2016,2016-05-10
2102,Kepler-154,Kepler-154 b,5,33.04053200,0.00021500,-0.00021500,0,,,,,,,,,,939.89,17.40,-17.40,0,,,,,,,,,2.260,0.440,-0.440,0,0.95 m Kepler Telescope,0,2014,2014-05-14
